Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Machine Failure,Horse Power,Machine Failure(2)
1363,54.777426250344945,66,True,False,False,False,True,True,True,True,False,9.516534843879374,1,74664.71359557896,1
1322,67.36446243235656,31,True,True,False,True,True,False,True,True,False,9.687678402941495,1,89098.102474053,1
1289,69.51875079226278,76,True,False,False,True,False,False,False,True,False,10.39749904928467,1,89629.98014450872,1
1402,62.450790075108685,199,True,False,True,True,True,False,False,True,False,9.563544016509455,1,87488.14266342236,1
1474,58.68838546563847,149,True,False,False,True,False,False,False,True,True,10.982578198457679,1,86540.33854656384,1
2530,12.800078622690489,7,True,False,False,True,False,False,False,True,False,9.47493120514583,1,32376.433257398076,1
1317,65.05071709320889,183,True,False,False,True,True,False,False,True,False,9.23120152989003,1,85697.53771912844,1
1347,45.22375387504535,20,True,False,True,False,False,False,False,True,True,7.869061531238652,1,60940.33842181265,1
1340,61.72485064132249,146,True,False,True,False,True,False,False,True,False,10.102741632709717,1,82664.58225290563,1
1344,51.76960509374606,168,True,False,True,False,True,False,False,True,False,8.406779286687364,1,69549.75201870216,1
1334,56.836361144919,154,True,False,True,False,False,False,False,True,False,8.336361144919005,1,75845.3884105443,1
1313,63.02876140019441,111,True,False,True,False,True,False,False,True,False,7.946902841486544,1,82734.42038325821,1
1342,65.05371047123492,57,True,False,True,True,False,False,False,True,True,9.002650130883765,1,87276.64452565482,1
1355,57.75893523891141,195,True,False,False,False,True,False,False,True,False,9.246931155529797,1,78312.98694569775,1
1365,56.553998655828444,198,True,False,False,False,True,False,False,True,False,9.298715917922602,1,77236.5345334259,1
1393,50.371245181939535,163,True,False,True,False,True,False,True,True,False,9.871926536043405,1,70095.84556118939,1
1329,72.33934804459678,154,True,False,False,True,False,False,True,False,True,10.04855942753025,1,96191.88357090903,1
1352,47.35129142868514,133,True,True,True,False,False,False,False,True,False,9.616721804361662,1,64008.032015626384,1
1331,64.87677523128424,61,True,False,False,True,False,False,False,True,True,9.852488368076683,1,86255.8933643518,1
1273,68.49508092539685,152,True,False,True,True,False,False,True,True,False,9.060107900529122,1,87211.82862609469,1
1304,67.8691677146086,8,True,False,False,True,False,False,False,True,False,10.03378116456195,1,88524.20002077147,1
1343,53.7675288808233,223,True,False,False,False,True,False,False,True,False,10.61093473302154,1,72191.65167594611,1
1339,61.69904990056615,128,True,False,True,False,True,False,False,True,False,8.727615377350068,1,82612.09926862875,1
1345,49.218180846566696,126,True,False,True,False,False,False,False,True,True,8.400000000000023,1,66229.745104764,1
1329,62.20240610713351,102,True,False,True,False,True,False,False,True,False,7.917868436350401,1,82660.85916550842,1
2723,9.214002539572357,5,True,False,False,True,False,False,False,True,True,9.042940429537559,1,25077.37227020415,1
1372,47.33924685633757,50,True,False,True,False,False,False,False,True,True,8.16075314366242,1,64959.501420230794,1
1385,50.72153280402945,165,True,False,True,False,True,False,True,True,False,10.10121852714752,1,70058.06269064368,1
1426,53.136360041720174,233,True,False,False,False,True,False,True,True,False,9.560962355395283,1,75768.60991958997,1
1291,60.28422519901035,197,True,False,False,False,True,True,False,True,False,9.633690079604136,1,77880.09883998924,1
1320,57.94588748046386,156,True,False,True,False,True,False,False,True,False,9.561645007814457,1,76402.65259050523,1
1334,65.35968576953732,99,True,False,False,True,False,False,False,True,True,11.283854254063774,1,86720.92027395788,1
1327,75.01764408655416,157,True,False,False,True,True,False,False,True,False,10.8207439726671,1,99545.43996246219,1
2651,12.316742267001992,60,True,False,False,True,False,False,False,True,False,9.626374077004858,1,32641.015970161734,1
1415,60.96901251144485,121,True,False,False,True,False,False,False,True,True,9.96373436069393,1,86285.40105286865,1
1392,53.30079403867801,210,True,False,False,False,True,False,False,True,False,9.402646795593421,1,74224.0569291672,1
1320,53.22540929511204,83,True,False,True,False,True,False,True,True,False,8.930050490995999,1,70097.23624219772,1
1344,65.14736371534234,157,True,False,True,True,True,False,False,True,False,8.998133414524977,1,87402.54819690656,1
1400,48.812478357650136,181,True,True,True,False,False,False,False,True,True,9.067863326385677,1,68300.57024133395,1
2659,11.4,35,True,False,False,True,False,False,False,False,True,9.010665126623142,1,30322.19296691776,1
1452,41.366836556379155,205,True,True,True,False,False,False,False,True,False,10.051601114346091,1,60090.953784004756,1
1356,57.30325345009226,60,True,False,True,False,False,False,False,True,True,7.851626725046088,1,77736.90637038188,1
2718,9.384282666029963,14,True,False,False,True,False,False,False,True,True,10.241798669372686,1,25510.10687845281,1
1361,46.545506775387295,54,True,False,True,False,False,False,False,True,False,8.077246612306372,1,63369.68638540797,1
1397,61.56348186243867,161,True,False,False,True,True,False,False,True,False,9.831242722025756,1,86007.38950959736,1
1296,69.03629596415227,147,True,False,False,True,False,False,False,True,True,10.950963228678152,1,89532.22092556949,1
1268,66.1077247224519,160,True,False,True,False,True,False,False,False,True,8.855705153272533,1,83702.82778473903,1
1373,53.990171543813105,212,True,False,True,False,True,False,False,True,False,11.136999663878477,1,74178.68587284454,1
1350,48.31947854420419,167,True,False,True,False,False,False,False,True,True,8.426840485265295,1,65237.295093241635,1
1301,61.31971894606892,198,True,False,False,False,True,False,False,True,False,10.44867029138694,1,79823.07197099659,1
1300,58.93566295964093,127,True,False,True,False,True,False,False,True,False,9.315185489155454,1,76516.8429397163,1
1278,62.834377396279635,206,True,False,False,False,True,False,False,True,False,11.183179130680454,1,80075.07644533459,1
1329,72.35406020426389,154,True,False,False,True,False,False,True,False,True,10.024652168071203,1,96198.12152660788,1
1350,65.65842964228612,101,True,False,False,True,True,False,False,True,False,9.918376709632318,1,88640.06851334631,1
1348,49.0952483851468,170,True,False,True,False,True,False,False,True,True,9.342764533678846,1,66184.65140573402,1
1370,46.24419790335566,78,True,True,True,False,False,False,False,True,False,8.239528416351478,1,63350.427269425025,1
1299,61.950974536312046,190,True,False,False,False,True,False,False,True,False,10.04902546368798,1,80486.52450038154,1
1502,37.97542227394596,192,True,True,False,False,False,True,False,True,False,9.831707463441452,1,57040.57597930477,1
1343,57.012580555805464,171,True,False,True,False,True,False,False,True,False,10.257103401238124,1,76492.62780005984,1
1647,28.583980009042,218,True,True,False,False,False,False,False,True,False,10.668410495252964,1,46876.03228986889,1
2593,12.448533436936113,59,True,False,False,True,False,False,False,True,False,10.929800543914586,1,32279.136449518683,1
1361,68.1972617494077,172,True,False,False,True,True,False,False,True,False,9.600547650118427,1,92819.9993409966,1
1581,32.31552553748685,192,True,True,False,False,False,True,True,False,True,10.576301814361216,1,51076.50734583889,1
1328,72.47623530053666,155,True,False,False,True,False,False,True,False,True,9.826117636627938,1,96249.92376742755,1
1312,52.82252071002162,25,True,False,True,False,False,False,False,True,False,8.554958579956729,1,69349.22493496122,1
1326,61.40567687151609,45,True,False,True,False,False,False,False,True,False,8.5,1,81475.91659530796,1
1358,50.91232701311014,108,True,False,True,False,True,False,False,True,True,9.386310432264292,1,69165.93757857315,1
1272,66.2385608739702,202,True,False,False,False,True,False,False,True,True,9.316361149359645,1,84240.4101509185,1
2875,4.165525809049978,112,True,False,False,True,False,False,False,True,False,11.16210323619992,1,11975.651232977938,1
1346,63.78998858261159,190,True,False,False,True,True,False,False,True,False,9.173659093531125,1,85788.65550409564,1
1271,66.03402137135647,156,True,False,True,False,True,False,False,True,True,8.551866490625482,1,83796.79437866394,1
1334,60.20662955071521,204,True,False,False,False,True,False,False,True,False,11.053413804973594,1,80013.1783849724,1
1331,66.78168989481617,174,True,False,False,True,True,False,False,True,False,9.345069684448479,1,88899.22228929373,1
1348,56.611103649185665,196,True,False,False,False,True,False,False,True,False,11.095236496254055,1,76314.96481175831,1
2690,10.314168850318891,107,True,False,False,True,False,False,False,False,True,10.647248034713,1,27741.10617001501,1
1296,68.76245628360391,225,True,True,False,True,True,False,True,False,True,9.5,1,89003.8128447981,1
1290,62.345065847565415,186,True,False,False,False,True,False,False,True,False,9.654934152434615,1,80458.88180983506,1
2500,12.980818069322149,7,True,False,False,True,False,False,False,True,False,9.372891336575842,1,32452.425676987,1
1312,59.454514627442414,174,True,False,False,False,True,True,False,True,False,9.3741594344676,1,78013.5243519438,1
1291,58.27705018037093,116,True,False,True,False,True,False,False,True,False,9.91302529059762,1,75276.2497551105,1
1362,70.84332455375952,44,True,False,False,True,False,False,False,True,True,11.700874882568328,1,96478.71233424138,1
1311,63.15424907892347,75,True,False,True,False,False,False,False,True,False,8.052549447354066,1,82811.84273899582,1
1341,56.330113218704525,149,True,False,True,False,True,False,False,True,False,9.464494961451901,1,75462.57972732812,1
1312,52.18340494552674,39,True,False,True,False,False,False,False,True,False,8.096170372044597,1,68491.26745713128,1
1277,59.97060409664542,104,True,False,True,False,True,False,False,True,False,8.808275544500201,1,76529.87474954348,1
1384,46.897934427219745,92,True,False,True,False,False,True,False,False,True,9.584892528465316,1,64929.81053190838,1
1343,52.55452634334017,74,True,False,True,False,False,False,False,True,True,8.262813392119991,1,70594.68865039962,1
1274,69.10968431216848,172,True,False,False,True,True,False,False,True,False,10.561754434365932,1,88049.75640335238,1
1320,61.112106925128316,193,True,False,False,False,True,False,False,True,False,10.22869501333403,1,80718.41397966337,1
1328,62.41103168614686,122,True,False,True,False,True,False,False,True,False,9.691174651082497,1,82883.53464843419,1
1356,45.682552686145435,163,True,False,True,False,False,False,False,True,False,8.261458677797405,1,61950.65685445014,1
2614,12.371464037530759,53,True,False,False,True,False,False,False,True,False,10.525186197036485,1,32341.485593637615,1
1455,37.48447590110932,136,True,True,False,False,False,True,False,True,True,9.51582069424816,1,54506.75114284398,1
1354,58.10417253981425,108,True,False,True,False,False,False,False,True,True,8.399999999999979,1,78706.84495504516,1
1343,59.43718231951201,209,True,False,True,False,True,False,False,True,False,9.401806205441055,1,79775.79796011634,1
1334,62.30541106974106,187,True,False,False,False,True,False,False,True,True,10.534208077738608,1,82989.06841797206,1
1365,41.43912551973872,28,True,False,True,False,False,True,False,True,False,8.084325348084652,1,56531.584872229956,1
1349,64.16185166273758,106,True,False,False,True,False,False,False,True,False,9.339729129294577,1,86371.18826797277,1
1806,24.848445116222756,181,True,True,False,False,False,True,False,False,True,9.43157614927639,1,44712.524392572384,1
1310,55.120981313732706,204,True,False,False,False,True,False,False,True,False,9.402724656608774,1,72134.86592721393,1
1685,29.208329719907862,216,True,True,False,False,False,False,False,True,True,11.1638929841044,1,49234.10823000653,1
1352,57.90183968309061,186,True,False,True,False,True,False,False,True,True,9.145163247566584,1,78322.72889916548,1
1358,51.95966455569836,86,True,False,True,False,False,False,False,True,True,8.370970080782147,1,70601.55660012965,1
1320,62.6245234377636,87,True,False,True,False,False,False,False,True,False,7.734714062658132,1,82719.24669692108,1
1359,51.795980240907404,146,True,False,True,False,False,False,False,True,False,7.857429982792353,1,70397.58523971999,1
1367,52.26812727811487,213,True,False,False,False,True,False,False,True,False,10.437506508899633,1,71498.04381834345,1
1344,62.4,109,True,False,True,False,False,False,False,True,True,8.165697494111347,1,83876.30238183726,1
1502,37.46578718977445,206,True,True,False,False,False,False,True,True,False,9.817238326646628,1,56271.43519530335,1
1294,64.07512447377097,74,True,False,True,False,True,False,False,True,False,8.58756223688548,1,82940.79900420982,1
1282,68.07786977943357,120,True,False,True,True,False,False,True,True,False,8.503826372578068,1,87296.24434796127,1
1449,46.64658964202402,154,True,False,True,False,False,True,False,True,False,9.76022793302972,1,67225.1829474249,1
1313,65.56942820944099,74,True,False,False,True,False,False,False,True,True,9.112604827947422,1,86127.17567981967,1
1367,54.68299955167415,129,True,False,True,False,False,False,True,True,False,8.475500672488758,1,74765.7154909168,1
1409,61.68647948921045,163,True,False,False,True,True,False,False,False,True,8.778908930840485,1,86919.9202618338,1
1376,66.35812914222795,104,True,False,False,True,False,False,False,True,False,8.9359864060813,1,91167.6826689535,1
1410,64.36599437634828,24,True,False,False,True,False,False,False,True,True,10.016538320654004,1,90731.90729740774,1
1373,62.922777315835866,58,True,False,False,True,False,False,False,True,True,8.881536083577643,1,86386.50730710968,1
1361,54.804064750340096,155,True,False,True,False,True,False,False,True,False,8.301354916780046,1,74637.6018065557,1
1484,38.430037392072634,181,True,True,False,False,False,True,False,True,False,10.409027433280928,1,57021.941708938364,1
1353,45.02099929870107,158,True,False,True,False,False,False,False,True,False,7.879000701298944,1,60918.57718342482,1
1321,67.31715967099001,18,True,False,False,True,False,False,False,True,False,10.248520987029934,1,88940.5632331033,1
1300,66.96699748453602,33,True,False,False,True,False,False,False,True,True,9.423210522601046,1,87021.675929567,1
1425,37.84262217115339,213,True,True,False,False,False,False,False,True,True,10.243280091923918,1,53935.454742188645,1
2347,14.067447761623953,191,True,False,False,True,False,False,False,True,True,8.82626439367529,1,33011.752938271464,1
1294,70.1739515987624,92,True,False,False,True,False,False,False,True,False,8.857395159876232,1,90790.18648044605,1
1401,46.51276370770646,204,True,True,True,False,False,True,False,True,False,9.154894516917405,1,65194.886750917285,1
2555,12.926123470483484,159,True,False,False,True,False,False,False,True,False,9.347753059033014,1,33033.79448826543,1
1294,63.30991636411292,176,True,False,True,False,True,False,False,True,False,8.705809222592318,1,81697.3278549051,1
1397,48.04483681844078,144,True,False,False,False,True,True,True,True,False,11.443965132564953,1,67080.01759144398,1
1326,70.37107874565778,149,True,False,False,True,True,False,False,True,True,9.844246358886476,1,93169.41801623905,1
1306,66.82577138284671,114,True,False,False,True,False,False,True,False,True,9.235484572343063,1,87214.94241662734,1
1250,73.50147475739685,34,True,False,False,True,False,False,False,True,False,10.231710861686562,1,91682.42057702341,1
1380,50.358537542279095,224,True,False,False,False,True,False,False,True,False,9.09268771139549,1,69498.34281442866,1
2811,6.28094118248424,61,True,False,False,True,False,False,False,True,False,10.259529408757873,1,17551.999074663487,1
1350,57.55951670685779,82,True,False,True,False,False,False,False,True,False,8.015710024114634,1,77742.1341408199,1
1365,56.42972458553403,206,True,False,False,False,True,False,False,True,False,10.744330497359138,1,77065.74994384169,1
1332,61.123816121773835,60,True,False,True,False,True,False,False,True,True,8.53385950143385,1,81457.88565490404,1
1321,50.70916532473641,65,True,False,True,False,False,False,False,True,True,8.423854334407975,1,66986.10558491017,1
1387,49.732171610199714,60,True,False,True,False,False,True,False,True,False,8.56358010102327,1,68847.66725146727,1
1391,53.04970309671582,222,True,False,False,False,True,False,False,True,False,10.599683303163538,1,73803.7173787389,1
1357,60.06066412581903,205,True,False,False,False,True,False,False,True,True,9.059557249453956,1,81507.85391842938,1
1350,46.6116813447149,190,True,False,True,False,False,False,False,False,True,8.310388002626546,1,62929.44240552607,1
1272,70.9139705376486,158,True,False,False,True,True,False,False,True,False,10.335889329244518,1,90180.68400269214,1
1379,55.09804875214781,131,True,False,True,False,True,False,True,True,False,8.886073186318688,1,75968.78434021928,1
1370,47.41906925167029,30,True,False,True,False,False,False,False,True,True,8.080930748329706,1,64993.26629345653,1
1377,65.53851841236808,76,True,False,False,True,True,False,False,True,False,10.176427096424408,1,90220.70312550967,1
1346,60.42438044678649,183,True,False,True,False,True,False,False,True,True,8.464559050368525,1,81329.48542121815,1
1305,61.01836499744307,214,True,False,True,False,True,False,False,True,True,8.534676647915893,1,79652.45887521864,1
1350,51.07727482784817,18,True,False,True,False,False,False,False,True,True,7.859091609282747,1,68986.53322626755,1
1315,61.96549338694587,43,True,False,True,False,True,False,False,True,False,8.51509664321118,1,81532.17822994904,1
2560,12.833365940990053,97,True,False,False,True,False,False,True,True,False,9.449951088514918,1,32861.55390045656,1
1460,59.291407761587024,88,True,False,False,True,False,False,False,True,True,11.469282504281999,1,86572.76527019685,1
2623,12.26614049545282,92,True,False,False,True,False,False,False,True,True,9.952749309081678,1,32176.462669313187,1
2649,12.174741399331527,82,True,False,False,True,False,False,False,True,True,9.473706996657619,1,32260.714316086593,1
1354,44.18739181411178,91,True,False,True,False,False,False,False,True,True,8.599999999999966,1,59825.945613941614,1
1329,61.37826700077248,90,True,False,True,False,True,False,False,True,False,8.707244333075836,1,81599.13078824744,1
1387,58.90322027960347,194,True,False,False,False,True,False,False,True,False,9.899999999999979,1,81727.0834551031,1
1412,48.89179292691397,64,True,False,True,False,False,True,False,True,False,9.426781707270004,1,68870.35270756342,1
1429,60.4859095183519,143,True,False,False,True,False,False,False,True,True,9.77324222476908,1,86405.32429317641,1
1322,68.26804155336758,142,True,False,False,True,False,False,False,True,True,10.853514521918665,1,90072.71715413914,1
1336,65.28846860157327,100,True,False,True,True,False,False,False,True,True,8.967529827577687,1,87204.54768597863,1
1275,68.28528076579458,93,True,False,False,True,False,False,True,True,False,9.469759343604617,1,87126.3972762221,1
2408,13.692504528933519,189,True,False,False,True,False,False,False,True,True,8.5452219203513,1,32949.44682970479,1
1360,48.69210258399662,98,True,False,True,False,False,False,False,True,True,8.298420516799334,1,66225.02843069761,1
1342,61.252858420143745,189,True,False,False,False,True,True,False,True,True,10.287159461868704,1,82251.93416422479,1
1326,54.0863623089561,215,True,False,True,False,True,False,False,True,True,8.218939615173976,1,71722.01166812368,1
1377,47.087646164936686,146,True,False,True,False,False,True,False,True,True,10.480114187960107,1,64812.939180625035,1
1501,39.98449193156305,215,True,True,True,False,False,False,False,True,True,9.295687435912178,1,59734.34295401809,1
1321,54.62991935667114,228,True,False,False,False,True,False,False,True,False,11.099999999999973,1,72171.21448387511,1
1305,63.48092443599557,68,True,False,True,False,False,False,False,True,False,8.248554661597334,1,82868.94559141202,1
1326,51.60036618762542,106,True,False,True,False,False,False,False,True,False,8.149969484364526,1,68438.72911191623,1
1395,53.22239097417707,205,True,False,True,False,True,False,False,True,False,8.347049768053107,1,74261.14374567344,1
1347,61.12788384071749,172,True,False,False,False,True,True,False,True,False,9.632051626347806,1,82355.44017235658,1
1461,59.232375817444286,92,True,False,False,True,False,False,False,True,False,11.47313984161586,1,86568.51062291328,1
1286,64.5108228655597,182,True,False,False,False,True,False,False,True,False,9.504909347397373,1,82911.80864695793,1
1355,55.5226184342536,104,True,False,True,False,True,False,True,True,False,8.498013215098922,1,75248.48894839636,1
1392,46.046867850278005,207,True,True,False,False,False,False,True,True,False,9.987471401112021,1,64123.474942802226,1
1380,47.20347002681682,211,True,True,True,False,False,False,True,False,True,9.142299975621045,1,65145.29538242327,1
1327,66.91860848260846,25,True,False,False,True,False,False,False,True,False,10.540759680549119,1,88795.21380712034,1
1317,73.19410210011051,74,True,False,False,True,False,False,False,True,True,9.629792043660174,1,96432.50087623559,1
1330,50.540681600377816,148,True,False,True,False,False,True,False,True,False,7.730912405436901,1,67247.06664730354,1
1398,46.63603866780765,208,True,True,True,False,False,True,False,True,True,9.098840570939563,1,65193.21391314873,1
2856,4.786884438205134,157,True,False,False,True,False,False,False,True,False,11.17423904895605,1,13661.256827535912,1
1353,45.185683731388814,169,True,False,True,False,False,False,False,True,False,7.885683731388827,1,61175.52676794135,1
1316,67.47507776111009,36,True,False,False,True,True,False,False,True,True,10.508307412963276,1,88849.4531245828,1
1705,27.321330916027357,226,True,True,False,False,False,False,False,True,False,9.477357700550364,1,46230.561328430624,1
1663,30.5,228,True,True,False,False,False,False,False,True,True,9.767177927025491,1,50735.25315808379,1
1398,46.5816976560948,208,True,True,False,False,False,True,True,True,False,9.44226354145971,1,65136.15825369353,1
1335,58.40166975318484,188,True,False,False,False,True,True,False,True,False,11.097816476604462,1,78022.33038413644,1
2520,12.89185666713794,8,True,False,False,True,False,False,False,True,False,9.275968148252888,1,32473.027941799435,1
2555,12.906910908951208,133,True,False,False,True,False,False,True,True,False,9.339633636573183,1,32983.123732496344,1
1409,46.24518184018219,217,True,True,False,False,False,False,True,True,False,9.047720805935484,1,65172.18106143387,1
1254,73.2604137288283,37,True,False,False,True,False,False,False,True,False,10.156379290258888,1,91663.93722265791,1
1356,49.03489506426199,135,True,False,True,False,False,False,False,True,True,8.080796296541486,1,66458.56229009543,1
1320,50.25627540933564,72,True,False,True,False,False,False,False,True,False,8.352186229533212,1,66342.5394019236,1
1364,41.46620711982559,24,True,True,True,False,False,False,False,True,False,7.896429054272618,1,56516.09802400893,1
1357,51.38479024941923,140,True,False,True,False,False,False,False,True,True,8.400000000000034,1,69733.90068688,1
1378,50.49200213210727,214,True,False,True,False,True,False,False,True,True,8.735999289297592,1,69599.71638662211,1
1300,57.89515705607601,83,True,False,True,False,True,False,False,True,False,9.297753034789135,1,75265.42944992216,1
1280,67.97366660909125,25,True,False,False,True,False,False,True,True,False,9.736857192207456,1,87062.82798825462,1
1378,50.38824427508791,221,True,False,False,False,True,False,False,True,False,9.241221375439544,1,69464.56625922504,1
1330,50.56186788499879,146,True,False,True,False,False,True,True,True,False,7.737154368462708,1,67246.49265121229,1
1452,59.60257611347984,98,True,False,False,True,False,False,False,True,False,11.118364557915116,1,86532.1847188648,1
1401,69.72709371545928,65,True,False,False,True,False,False,False,False,True,11.39057609897072,1,97699.7111147745,1
1474,40.50953512550185,221,True,True,True,False,False,False,False,True,False,10.892526523255341,1,59738.35120323061,1
2850,4.9805103188694755,45,True,False,False,True,False,False,False,True,False,9.615677834366451,1,14090.43030372863,1
1316,52.76680194525125,49,True,False,True,False,False,False,False,True,False,8.33441556201003,1,69458.04538002827,1
1912,23.31766823141763,208,True,True,False,False,False,False,False,True,True,10.834976528735508,1,44589.16820243978,1
1373,70.66547437594197,100,True,False,False,True,False,False,False,False,True,11.064182825759344,1,97017.79396871764,1
1321,57.07219242550008,198,True,False,True,False,True,False,False,True,False,8.053544021672685,1,75360.39605576599,1
1335,61.116235517656975,143,True,False,True,False,True,False,False,True,False,9.45174636560021,1,81605.79979983173,1
2744,8.536203180835487,100,True,False,False,True,False,False,False,True,False,10.673482554484282,1,23424.261374354566,1
1349,51.18120964112016,6,True,False,True,False,False,False,False,True,True,7.956371076639551,1,69043.4518058711,1
1385,50.48694757654056,164,True,False,True,False,True,False,False,True,True,9.375531963331335,1,69874.61272961456,1
1249,64.12335887418396,205,True,False,False,False,True,False,False,True,False,11.299999999999974,1,80059.20336513323,1
1379,53.41509533253927,116,True,False,False,False,True,True,False,True,False,10.08879174141206,1,73529.05551455729,1
2744,8.549454359437092,102,True,False,False,True,False,False,False,True,False,10.704954103663093,1,23457.482079108788,1
1295,67.22947342177278,102,True,False,False,True,False,False,False,True,True,11.189420534253914,1,86762.56554439403,1
1358,56.966742616675596,200,True,False,True,False,True,False,False,True,False,10.054790269594719,1,77382.13876701874,1
1643,28.483657047787734,179,True,True,False,False,False,True,False,True,True,8.919156065895132,1,46793.25565824807,1
1367,48.21886309646668,200,True,True,True,False,False,False,False,False,True,10.664162085076889,1,65914.82112401252,1
1397,48.023821181561765,143,True,False,False,False,True,True,True,True,False,11.44484078410158,1,67081.18308363922,1
1267,63.54741021651285,20,True,False,True,False,False,False,False,True,False,8.5,1,80549.69058702678,1
1440,60.392300313178694,190,True,False,False,True,True,False,False,False,True,10.156583537583973,1,86942.54752355668,1
1667,30.574828229097715,233,True,True,False,False,False,False,False,False,True,9.846048140983221,1,50978.128702664646,1
1365,42.995084141744115,214,True,True,False,False,False,False,False,True,True,10.388460582055767,1,58672.02194313948,1
1353,53.88610333999722,179,True,False,True,False,True,False,False,True,False,10.180376819936152,1,72939.35471311175,1
1349,55.30389584850827,95,True,False,False,False,True,True,True,True,False,9.165863073559644,1,74636.30241077932,1
1454,46.19684587169846,59,False,False,False,False,False,True,True,True,False,11.484276433490573,1,67162.91776668349,1
1346,64.15906949954784,44,True,False,False,True,False,False,False,True,True,9.078439532126758,1,86351.67500068144,1
1311,65.22120283476684,198,True,False,True,False,True,False,False,True,False,8.335222053161592,1,85415.41357327414,1
1370,51.40963608604874,137,True,False,True,False,False,False,False,True,False,8.074696738373982,1,70437.75557918001,1
1359,65.54268769234234,187,True,True,False,True,True,False,True,True,False,9.522062517485665,1,89072.59762769278,1
1264,63.001086426640114,198,True,False,False,False,True,False,False,True,False,10.547652343475193,1,79635.83492722311,1
1338,58.10117762321736,8,True,False,True,False,False,False,False,True,True,8.250588811608683,1,77753.18402351363,1
1350,57.52413028143385,64,True,False,True,False,False,False,False,True,False,7.799999999999968,1,77693.95958453933,1
1352,52.43290738881698,155,True,False,True,False,False,False,False,True,False,8.451139507412218,1,70897.30696863774,1
1312,54.958711145736814,147,True,False,True,False,True,False,True,True,False,9.750955261237051,1,72117.79692159522,1
1299,66.57209433740495,65,True,False,False,True,False,False,False,True,True,9.204651320488601,1,86404.51628301223,1
1409,65.74100675065307,190,True,False,False,True,True,False,False,True,False,10.09179864986941,1,92640.00497468785,1
2726,9.133675581525198,59,True,False,False,True,False,False,False,True,False,10.832854185864743,1,24899.56821357257,1
1353,65.44030992798922,63,True,False,False,True,False,False,False,True,False,10.169307203252348,1,88532.82162342408,1
1266,63.44921695494482,191,True,False,False,False,True,False,False,True,False,10.020581620921226,1,80339.68188483697,1
1323,54.48429742414221,92,True,False,True,False,True,False,True,True,False,8.980730925219207,1,72085.79783185705,1
1370,54.37886658891893,121,True,False,True,False,True,False,False,True,True,8.128166638899643,1,74507.3965256474,1
1377,54.8331242643064,128,True,False,True,False,True,False,False,True,False,8.523884191319143,1,75542.46209889742,1
1341,53.43495879280274,221,True,False,True,False,True,False,False,True,False,9.505070294630633,1,71645.6837995288,1
2606,12.567116874215131,95,True,False,False,True,False,False,False,True,False,10.234426694522476,1,32733.332664621325,1
1334,67.3553125277015,77,True,False,False,True,False,False,False,True,True,9.506809025623225,1,89471.48442468284,1
2717,9.431346654940004,30,True,False,False,True,False,False,False,True,True,10.232229366168022,1,25624.07833153939,1
1556,38.46004033960613,223,True,True,False,False,False,False,False,True,False,9.849415324082898,1,59821.536775811976,1
1356,66.56251048694944,46,True,False,False,True,False,False,False,True,False,11.07565734279213,1,90083.91518180592,1
1457,42.13888380923358,106,True,True,True,False,False,False,False,True,True,8.433971772105409,1,61111.71357220933,1
1358,54.95996915775012,40,True,False,True,False,False,True,True,True,False,9.339799525375845,1,74635.52040094924,1
1343,56.684533745862005,154,True,False,True,False,True,False,False,True,False,10.337108549097996,1,76155.34598032909,1
1341,69.29209041256273,192,True,False,False,True,True,False,False,True,True,10.589830510804028,1,92623.32556490673,1
1413,53.67721010793679,243,True,False,False,False,True,False,True,True,False,9.59277706517272,1,75885.30627505366,1
1369,51.68525469907338,132,True,False,True,False,False,False,False,True,True,8.411528194440297,1,70793.58178717426,1
1349,46.04872807712483,149,True,False,True,False,False,False,False,True,False,8.470701758357045,1,62159.6383811591,1
1353,61.18152400092882,190,True,True,False,False,True,False,False,True,True,10.993841333642926,1,82796.97369591083,1
1382,46.10578215970882,73,True,True,True,False,False,False,False,True,False,8.321867996824391,1,63697.706219242355,1
1275,67.18328232969814,195,True,False,True,False,True,False,False,True,False,8.120693188556967,1,85641.81019427469,1
1511,40.531843145229445,177,True,True,True,False,False,False,False,True,False,8.858162671738015,1,61032.15272289067,1
2836,5.403262508403843,191,True,False,False,True,False,False,False,True,False,8.995106237394236,1,15318.966360081125,1
1311,54.99079676615127,130,True,False,True,False,True,False,True,True,False,9.478227487714182,1,72106.91989627472,1
1350,52.929266203791464,208,True,False,True,False,True,False,False,True,True,10.098378857819942,1,71474.9513657346,1
1398,50.23836155478798,219,True,False,True,False,True,False,False,True,False,11.073406869199674,1,70234.36502501977,1
1420,38.010732211328396,206,True,True,False,False,False,False,False,True,True,9.940682019608909,1,54008.717097696914,1
1340,58.26672662332212,190,True,False,False,False,True,False,False,True,False,10.677967640520084,1,78088.28147253775,1
2262,14.600501704538146,151,True,False,False,True,False,False,False,True,True,9.70100340907631,1,32955.83928502451,1
1326,51.73523267304459,38,True,False,True,False,False,False,False,True,False,7.9927460014718115,1,68622.71983212931,1
1367,56.2722573265199,204,True,False,False,False,True,False,False,True,False,10.511602571278612,1,76955.35853034433,1
1293,69.27859897491895,120,True,False,False,True,False,False,False,True,False,10.685681230097238,1,89586.17645302521,1
