Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Horse Power,Machine Failure
183,False,False,False,False,False,False,False,True,False,9.400000000000034,61811.99999999999,0
185,False,False,False,False,False,False,False,True,False,9.400000000000034,53397.0,0
187,False,False,False,False,False,False,True,False,False,9.5,76820.0,0
192,False,False,False,False,False,False,False,True,False,9.5,38773.0,0
194,False,False,False,False,False,False,False,True,False,9.5,57195.0,0
196,False,False,False,False,False,False,False,True,False,9.5,60298.2,0
198,False,False,False,False,False,False,False,True,False,9.5,56025.0,0
200,False,False,False,False,False,False,False,True,False,9.599999999999966,44577.0,0
202,False,False,False,False,False,False,False,True,False,9.5,57392.4,0
204,False,False,False,False,False,False,False,True,False,9.5,60611.2,0
206,False,False,False,False,False,False,False,False,True,9.5,65366.0,0
209,False,False,False,False,False,False,True,False,False,9.400000000000034,47182.6,0
214,False,False,False,False,False,False,False,True,False,9.300000000000011,61698.0,0
216,False,False,False,False,False,False,False,True,False,9.399999999999975,71650.0,0
218,False,False,False,False,False,False,False,False,True,9.5,70168.0,0
221,False,False,False,False,False,False,False,True,False,9.5,67070.6,0
223,False,False,False,False,False,False,True,False,False,9.5,69997.6,0
228,False,False,False,False,False,False,False,True,False,9.5,54076.8,0
230,False,False,False,False,False,False,False,True,False,9.399999999999975,59536.2,0
232,False,False,False,False,False,False,False,True,False,9.5,62749.8,0
237,False,False,False,False,False,False,False,True,False,9.599999999999966,56267.2,0
239,False,False,False,False,False,False,False,True,False,9.599999999999966,60463.100000000006,0
241,False,False,False,False,False,False,False,False,True,9.5,60463.2,0
244,False,False,False,False,False,False,False,True,False,9.5,45959.7,0
0,False,False,False,False,False,False,False,True,False,9.600000000000025,68918.5,0
2,False,False,False,False,False,False,False,True,False,9.600000000000025,47193.2,0
4,False,False,False,False,False,False,True,False,False,9.699999999999989,65554.2,0
9,False,False,False,False,False,False,False,True,False,9.699999999999989,70322.8,0
11,False,False,False,False,False,False,False,True,False,9.699999999999989,65007.99999999999,0
13,False,False,False,False,False,False,False,True,False,9.699999999999989,48459.2,0
15,False,False,False,False,False,False,False,True,False,9.799999999999956,53724.0,0
17,False,False,False,False,False,False,False,True,False,9.699999999999989,63338.600000000006,0
19,False,False,False,False,False,False,False,False,True,9.800000000000011,72975.5,0
22,False,False,False,False,False,False,False,True,False,9.800000000000011,57602.8,0
24,False,False,False,False,False,False,False,True,False,9.700000000000044,79547.2,0
26,False,False,False,False,False,False,True,False,False,9.800000000000011,55582.8,0
31,False,False,False,False,False,False,False,True,False,9.699999999999989,52616.2,0
33,False,False,False,False,False,False,False,False,True,9.799999999999956,70923.0,0
36,False,False,False,False,False,False,False,True,False,9.699999999999989,50298.0,0
38,False,False,False,False,False,False,False,True,False,9.799999999999956,63478.8,0
40,False,False,False,False,False,False,False,True,False,9.799999999999956,58156.8,0
42,False,False,False,False,False,False,False,True,False,9.699999999999989,70541.4,0
44,False,False,False,False,False,False,False,True,False,9.699999999999989,51710.4,0
46,False,False,False,False,False,False,False,False,True,9.699999999999989,57315.600000000006,0
49,False,False,False,False,False,False,False,False,True,9.699999999999989,63279.0,0
52,False,False,False,False,False,False,False,True,False,9.699999999999989,52374.6,0
54,False,False,False,False,False,False,False,True,False,9.599999999999966,62653.5,0
56,False,False,False,False,False,False,False,True,False,9.699999999999989,49522.5,0
58,False,False,False,False,False,False,False,True,False,9.699999999999989,65268.0,0
60,False,False,False,False,False,False,False,True,False,9.699999999999989,73853.7,0
62,False,False,False,False,False,False,False,True,False,9.699999999999989,68726.9,0
64,False,False,False,False,False,False,False,True,False,9.599999999999966,54696.0,0
66,False,False,False,False,False,False,False,True,False,9.699999999999989,48109.6,0
68,False,False,False,False,False,False,False,True,False,9.699999999999989,63450.8,0
70,False,False,False,False,False,False,False,True,False,9.599999999999966,64310.4,0
72,False,False,False,False,False,False,False,True,False,9.600000000000025,70525.0,0
74,False,False,False,False,False,False,False,True,False,9.600000000000025,49521.6,0
76,False,False,False,False,False,False,False,False,True,9.5,64160.4,0
79,False,False,False,False,False,False,False,False,True,9.600000000000025,51881.1,0
82,False,False,False,False,False,False,False,False,True,9.700000000000044,64681.6,0
85,False,False,False,False,False,False,False,True,False,9.600000000000025,54024.3,0
87,False,False,False,False,False,False,False,True,False,9.5,49593.0,0
89,False,False,False,False,False,False,True,False,False,9.5,50940.0,0
94,False,False,False,False,False,False,False,False,True,9.600000000000025,59716.8,0
97,False,False,False,False,False,False,False,True,False,9.599999999999966,70085.4,0
99,False,False,False,False,False,False,False,False,True,9.699999999999989,66736.8,0
102,False,False,False,False,False,False,False,True,False,9.699999999999989,40277.6,0
104,False,False,False,False,False,False,False,False,True,9.800000000000011,52900.8,0
107,False,False,False,False,False,False,False,True,False,9.799999999999956,60591.1,0
109,False,False,False,False,False,False,False,True,False,9.699999999999989,64606.5,0
111,False,False,False,False,False,False,False,True,False,9.699999999999989,64831.8,0
113,False,False,False,False,False,False,False,True,False,9.699999999999989,35167.9,0
115,False,False,False,False,False,False,True,False,False,9.699999999999989,60126.5,0
120,False,False,False,False,False,False,False,True,False,9.699999999999989,66416.8,0
122,False,False,False,False,False,False,False,False,True,9.699999999999989,55597.4,0
125,False,False,False,False,False,False,False,True,False,9.600000000000025,61087.1,0
127,False,False,False,False,False,False,False,True,False,9.5,58732.2,0
129,False,False,False,False,False,False,False,False,True,9.5,44532.5,0
132,False,False,False,False,False,False,False,False,True,9.5,51554.3,0
135,False,False,False,False,False,False,False,False,True,9.5,53987.4,0
138,False,False,False,False,False,False,False,True,False,9.5,63739.4,0
140,False,False,False,False,False,False,False,True,False,9.399999999999975,71342.3,0
142,False,False,False,False,False,False,False,False,True,9.399999999999975,55088.6,0
145,False,False,False,False,False,False,False,False,True,9.400000000000034,69761.90000000001,0
148,False,False,False,False,False,False,False,True,False,9.400000000000034,43069.2,0
150,False,False,False,False,False,False,False,True,False,9.5,54322.8,0
152,False,False,False,False,False,False,False,False,True,9.5,54912.9,0
155,False,False,False,False,False,False,False,True,False,9.5,70488.0,0
157,False,False,False,False,False,False,False,False,True,9.400000000000034,63742.2,0
160,False,False,False,False,False,False,False,True,False,9.5,71086.2,0
162,False,False,False,False,False,False,False,True,False,9.5,52743.6,0
164,False,False,False,False,False,False,False,False,True,9.5,61157.5,0
167,False,False,False,False,False,False,False,False,True,9.5,56267.5,0
172,False,False,False,False,False,False,False,True,False,9.5,80110.8,0
174,False,False,False,False,False,False,False,True,False,9.5,70914.2,0
176,False,False,False,False,False,False,False,False,True,9.400000000000034,64628.2,0
179,False,False,False,False,False,False,False,True,False,9.5,62524.8,0
181,False,False,False,False,False,False,False,False,True,9.5,60690.0,0
184,False,False,False,False,False,False,False,True,False,9.400000000000034,46719.5,0
186,False,False,False,False,False,False,False,True,False,9.5,54935.100000000006,0
188,False,False,False,False,False,False,False,False,True,9.400000000000034,50204.4,0
191,False,False,False,False,False,False,True,False,False,9.400000000000034,53208.0,0
196,False,False,False,False,False,False,False,True,False,9.399999999999975,50758.5,0
198,False,False,False,False,False,False,False,True,False,9.5,47757.6,0
200,False,False,False,False,False,False,False,False,True,9.5,43800.0,0
203,False,False,False,False,False,False,False,False,True,9.5,46197.8,0
206,False,False,False,False,False,False,False,True,False,9.5,68544.0,0
208,False,False,False,False,False,False,False,True,False,9.599999999999966,65360.0,0
210,False,False,False,False,False,False,False,False,True,9.5,64278.9,0
2,False,False,False,False,False,False,False,False,True,9.5,79110.0,0
5,False,False,False,False,False,False,False,False,True,9.5,67900.59999999999,0
8,False,False,False,False,False,False,False,True,False,9.599999999999966,78569.6,0
10,False,False,False,False,False,False,False,True,False,9.599999999999966,67716.0,0
17,False,False,False,False,False,False,False,False,True,9.600000000000025,46176.0,0
20,False,False,False,False,False,False,False,False,True,9.600000000000025,62040.0,0
23,False,False,False,False,False,False,False,False,True,9.600000000000025,40343.6,0
26,False,False,False,False,False,False,True,False,False,9.400000000000034,69007.90000000001,0
31,False,False,False,False,False,False,False,True,False,9.400000000000034,56355.2,0
33,False,False,False,False,False,False,False,True,False,9.400000000000034,57862.5,0
35,False,False,False,False,False,False,False,True,False,9.5,75259.7,0
37,False,False,False,False,False,False,True,False,False,9.399999999999975,48550.1,0
42,False,False,False,False,False,False,False,True,False,9.399999999999975,74358.0,0
44,False,False,False,False,False,False,False,True,False,9.399999999999975,47840.4,0
46,False,False,False,False,False,False,False,True,False,9.300000000000011,51148.5,0
48,False,False,False,False,False,False,False,True,False,9.300000000000011,60648.0,0
50,False,False,False,False,False,False,False,True,False,9.300000000000011,75321.7,0
54,False,False,False,False,False,False,False,True,False,9.300000000000011,72885.2,0
56,False,False,False,False,False,False,False,True,False,9.300000000000011,39747.4,0
58,False,False,False,False,False,False,False,True,False,9.399999999999975,51973.8,0
60,False,False,False,False,False,False,False,False,True,9.399999999999975,73035.59999999999,0
63,False,False,False,False,False,False,False,True,False,9.300000000000011,43872.0,0
65,False,False,False,False,False,False,True,False,False,9.300000000000011,61586.0,0
70,False,False,False,False,False,False,False,True,False,9.399999999999975,53902.8,0
72,False,False,False,False,False,False,False,True,False,9.299999999999956,71676.0,0
74,False,False,False,False,False,False,False,False,True,9.300000000000011,38639.3,0
77,False,False,False,False,False,False,False,True,False,9.399999999999975,68824.8,0
79,False,False,False,False,False,False,False,False,True,9.399999999999975,67320.0,0
82,False,False,False,False,False,False,False,True,False,9.299999999999956,65519.3,0
84,False,False,False,False,False,False,False,True,False,9.299999999999956,56812.3,0
86,False,False,False,False,False,False,False,False,True,9.399999999999975,53035.2,0
89,False,False,False,False,False,False,False,True,False,9.299999999999956,50459.7,0
91,False,False,False,False,False,False,False,False,True,9.399999999999975,62289.100000000006,0
94,False,False,False,False,False,False,False,True,False,9.399999999999975,68248.0,0
96,False,False,False,False,False,False,False,False,True,9.399999999999975,59441.6,0
99,False,False,False,False,False,False,False,True,False,9.400000000000034,70445.59999999999,0
101,False,False,False,False,False,False,False,False,True,9.400000000000034,61406.1,0
104,False,False,False,False,False,False,False,False,True,9.5,67885.5,0
107,False,False,False,False,False,False,False,False,True,9.399999999999975,56099.2,0
110,False,False,False,False,False,False,False,True,False,9.400000000000034,68781.6,0
112,False,False,False,False,False,False,False,True,False,9.300000000000011,46294.9,0
114,False,False,False,False,False,False,False,False,True,9.399999999999975,55427.4,0
117,False,False,False,False,False,False,False,True,False,9.399999999999975,63727.5,0
122,False,False,False,False,False,False,False,True,False,9.400000000000034,49440.0,0
124,False,False,False,False,False,False,False,False,True,9.5,43217.0,0
127,False,False,False,False,False,False,True,False,False,9.399999999999975,57798.0,0
132,False,False,False,False,False,False,False,True,False,9.400000000000034,57331.2,0
134,False,False,False,False,False,False,False,True,False,9.400000000000034,60472.600000000006,0
136,False,False,False,False,False,False,False,True,False,9.399999999999975,58240.0,0
138,False,False,False,False,False,False,False,True,False,9.400000000000034,74045.0,0
140,False,False,False,False,False,False,False,True,False,9.5,67077.6,0
142,False,False,False,False,False,False,True,False,False,9.400000000000034,59979.4,0
147,False,False,False,False,False,False,False,True,False,9.399999999999975,59863.600000000006,0
149,False,False,False,False,False,False,False,False,True,9.399999999999975,44506.0,0
152,False,False,False,False,False,False,False,True,False,9.5,56496.00000000001,0
154,False,False,False,False,False,False,True,False,False,9.599999999999966,71997.59999999999,0
159,False,False,False,False,False,False,False,False,True,9.599999999999966,63788.4,0
162,False,False,False,False,False,False,True,False,False,9.5,64611.8,0
167,False,False,False,False,False,False,True,False,False,9.5,56370.3,0
174,False,False,False,False,False,False,False,False,True,9.5,61144.2,0
177,False,False,False,False,False,False,False,True,False,9.5,62366.2,0
179,False,False,False,False,False,False,True,False,False,9.5,56994.0,0
184,False,False,False,False,False,False,False,False,True,9.5,62466.0,0
187,False,False,False,False,False,False,False,True,False,9.399999999999975,62275.3,0
189,False,False,False,False,False,False,False,False,True,9.5,62683.2,0
192,False,False,False,False,False,False,False,True,False,9.5,58403.9,0
194,False,False,False,False,False,False,False,False,True,9.399999999999975,62088.3,0
197,False,False,False,False,False,False,False,True,False,9.399999999999975,52900.8,0
199,False,False,False,False,False,False,False,False,True,9.399999999999975,51660.0,0
202,False,False,False,False,False,False,False,True,False,9.400000000000034,65277.6,0
204,False,False,False,False,False,False,False,True,False,9.5,49962.9,0
206,False,False,False,False,False,False,False,True,False,9.600000000000025,66293.5,0
0,False,False,False,False,False,False,False,False,True,9.5,79186.0,0
3,False,False,False,False,False,False,False,True,False,9.600000000000025,59212.4,0
5,False,False,False,False,False,False,False,True,False,9.600000000000025,55645.2,0
7,False,False,False,False,False,False,False,False,True,9.700000000000044,71168.40000000001,0
10,False,False,False,False,False,False,False,True,False,9.600000000000025,59199.8,0
12,False,False,False,False,False,False,False,True,False,9.600000000000025,56238.0,0
14,False,False,False,False,False,False,False,True,False,9.699999999999989,43971.4,0
16,False,False,False,False,False,False,False,True,False,9.600000000000025,64075.5,0
18,False,False,False,False,False,False,True,False,False,9.600000000000025,58636.9,0
23,False,False,False,False,False,False,True,False,False,9.600000000000025,63233.8,0
28,False,False,False,False,False,False,False,True,False,9.700000000000044,58782.0,0
30,False,False,False,False,False,False,False,True,False,9.699999999999989,60913.8,0
32,False,False,False,False,False,False,False,True,False,9.599999999999966,45934.5,0
34,False,False,False,False,False,False,False,False,True,9.599999999999966,56570.4,0
37,False,False,False,False,False,False,False,False,True,9.600000000000025,69210.40000000001,0
40,False,False,False,False,False,False,False,True,False,9.5,38782.8,0
42,False,False,False,False,False,False,False,True,False,9.5,50022.7,0
44,False,False,False,False,False,False,False,True,False,9.5,47182.2,0
46,False,False,False,False,False,False,False,False,True,9.5,47782.2,0
49,False,False,False,False,False,False,False,False,True,9.400000000000034,49045.5,0
52,False,False,False,False,False,False,False,True,False,9.399999999999975,63534.9,0
54,False,False,False,False,False,False,False,False,True,9.300000000000011,58881.600000000006,0
57,False,False,False,False,False,False,False,False,True,9.399999999999975,74635.0,0
60,False,False,False,False,False,False,False,False,True,9.399999999999975,79596.0,0
63,False,False,False,False,False,False,False,True,False,9.5,53201.2,0
65,False,False,False,False,False,False,False,True,False,9.399999999999975,67107.90000000001,0
67,False,False,False,False,False,False,False,True,False,9.299999999999956,64992.0,0
69,False,False,False,False,False,False,False,True,False,9.299999999999956,56729.0,0
71,False,False,False,False,False,False,False,False,True,9.300000000000011,41601.6,0
74,False,False,False,False,False,False,False,False,True,9.300000000000011,56444.600000000006,0
77,False,False,False,False,False,False,False,True,False,9.300000000000011,55537.0,0
79,False,False,False,False,False,False,False,True,False,9.300000000000011,75076.1,0
81,False,False,False,False,False,False,False,False,True,9.300000000000011,51212.0,0
84,False,False,False,False,False,False,False,True,False,9.300000000000011,54424.2,0
86,False,False,False,False,False,False,False,True,False,9.300000000000011,54409.5,0
88,False,False,False,False,False,False,False,True,False,9.200000000000044,72969.8,0
90,False,False,False,False,False,False,False,True,False,9.300000000000011,77452.0,0
92,False,False,False,False,False,False,False,True,False,9.300000000000011,57191.4,0
94,False,False,False,False,False,False,False,True,False,9.300000000000011,62514.0,0
96,False,False,False,False,False,False,False,True,False,9.300000000000011,40804.4,0
98,False,False,False,False,False,False,False,False,True,9.300000000000011,44497.5,0
101,False,False,False,False,False,False,False,False,True,9.199999999999989,51286.8,0
104,False,False,False,False,False,False,False,False,True,9.299999999999956,69037.8,0
107,False,False,False,False,False,False,False,True,False,9.299999999999956,57968.4,0
109,False,False,False,False,False,False,False,False,True,9.300000000000011,49383.0,0
112,False,False,False,False,False,False,False,True,False,9.300000000000011,63006.4,0
114,False,False,False,False,False,False,False,False,True,9.300000000000011,57540.4,0
117,False,False,False,False,False,False,True,False,False,9.199999999999989,46771.2,0
125,False,False,False,False,False,False,False,True,False,9.300000000000011,61272.0,0
129,False,False,False,False,False,False,False,False,True,9.399999999999975,48692.0,0
132,False,False,False,False,False,False,False,True,False,9.300000000000011,42310.8,0
134,False,False,False,False,False,False,False,True,False,9.300000000000011,59020.5,0
136,False,False,False,False,False,False,False,False,True,9.300000000000011,70284.8,0
139,False,False,False,False,False,False,False,True,False,9.300000000000011,63782.600000000006,0
141,False,False,False,False,False,False,False,True,False,9.400000000000034,57281.4,0
143,False,False,False,False,False,False,False,False,True,9.399999999999975,54206.1,0
146,False,False,False,False,False,False,False,True,False,9.400000000000034,42163.2,0
148,False,False,False,False,False,False,True,False,False,9.400000000000034,52097.5,0
153,False,False,False,False,False,False,False,True,False,9.400000000000034,63560.6,0
155,False,False,False,False,False,False,False,True,False,9.400000000000034,54016.0,0
157,False,False,False,False,False,False,False,True,False,9.5,72217.0,0
159,False,False,False,False,False,False,False,False,True,9.399999999999975,53133.5,0
162,False,False,False,False,False,False,False,True,False,9.399999999999975,55751.99999999999,0
164,False,False,False,False,False,False,False,True,False,9.5,72652.8,0
166,False,False,False,False,False,False,False,True,False,9.5,68732.5,0
168,False,False,False,False,False,False,False,False,True,9.599999999999966,76444.5,0
171,False,False,False,False,False,False,False,True,False,9.5,71044.59999999999,0
173,False,False,False,False,False,False,False,True,False,9.399999999999975,65838.5,0
175,False,False,False,False,False,False,False,False,True,9.5,68550.7,0
178,False,False,False,False,False,False,False,True,False,9.5,57873.9,0
182,False,False,False,False,False,False,False,True,False,9.5,73272.0,0
184,False,False,False,False,False,False,False,True,False,9.5,54942.9,0
186,False,False,False,False,False,False,False,True,False,9.5,58005.99999999999,0
188,False,False,False,False,False,False,False,True,False,9.5,66108.0,0
190,False,False,False,False,False,False,False,True,False,9.5,70947.9,0
192,False,False,False,False,False,False,False,False,True,9.5,46775.4,0
195,False,False,False,False,False,False,False,False,True,9.400000000000034,61156.8,0
198,False,False,False,False,False,False,True,False,False,9.300000000000011,34839.0,0
203,False,False,False,False,False,False,False,True,False,9.399999999999975,62904.9,0
205,False,False,False,False,False,False,False,False,True,9.399999999999975,72962.40000000001,0
208,False,False,False,False,False,False,False,True,False,9.5,67412.8,0
210,False,False,False,False,False,False,False,False,True,9.5,66127.90000000001,0
213,False,False,False,False,False,False,False,True,False,9.400000000000034,45765.5,0
215,False,False,False,False,False,False,False,True,False,9.300000000000011,55015.99999999999,0
0,False,False,False,False,False,False,False,True,False,9.300000000000011,52959.2,0
2,False,False,False,False,False,False,False,True,False,9.199999999999989,65605.09999999999,0
4,False,False,False,False,False,False,False,False,True,9.199999999999989,62115.2,0
7,False,False,False,False,False,False,False,True,False,9.199999999999989,46823.4,0
9,False,False,False,False,False,False,False,False,True,9.199999999999989,75597.2,0
12,False,False,False,False,False,False,False,False,True,9.199999999999989,50220.0,0
15,False,False,False,False,False,False,False,True,False,9.199999999999989,61590.9,0
17,False,False,False,False,False,False,False,True,False,9.199999999999989,74041.0,0
19,False,False,False,False,False,False,False,True,False,9.300000000000011,54944.0,0
21,False,False,False,False,False,False,False,False,True,9.199999999999989,64718.99999999999,0
24,False,False,False,False,False,False,False,False,True,9.199999999999989,54018.9,0
27,False,False,False,False,False,False,False,True,False,9.099999999999966,40405.5,0
29,False,False,False,False,False,False,False,True,False,9.199999999999989,61633.0,0
31,False,False,False,False,False,False,False,True,False,9.199999999999989,39936.0,0
33,False,False,False,False,False,False,False,False,True,9.199999999999989,64869.6,0
36,False,False,False,False,False,False,False,False,True,9.300000000000011,58420.5,0
39,False,False,False,False,False,False,False,True,False,9.300000000000011,64364.8,0
41,False,False,False,False,False,False,True,False,False,9.400000000000034,57064.8,0
46,False,False,False,False,False,False,True,False,False,9.5,44566.2,0
51,False,False,False,False,False,False,False,True,False,9.400000000000034,73100.0,0
53,False,False,False,False,False,False,False,False,True,9.5,59202.5,0
56,False,False,False,False,False,False,False,False,True,9.399999999999975,61752.5,0
59,False,False,False,False,False,False,False,True,False,9.5,59156.99999999999,0
61,False,False,False,False,False,False,False,True,False,9.5,66227.7,0
63,False,False,False,False,False,False,False,False,True,9.5,57340.8,0
66,False,False,False,False,False,False,False,False,True,9.5,71834.0,0
69,False,False,False,False,False,False,False,False,True,9.400000000000034,69993.0,0
72,False,False,False,False,False,False,False,True,False,9.400000000000034,61266.9,0
74,False,False,False,False,False,False,True,False,False,9.300000000000011,77669.9,0
79,False,False,False,False,False,False,False,False,True,9.400000000000034,60018.4,0
82,False,False,False,False,False,False,True,False,False,9.400000000000034,58659.2,0
87,False,False,False,False,False,False,False,True,False,9.300000000000011,67579.2,0
89,False,False,False,False,False,False,False,True,False,9.400000000000034,52061.2,0
91,False,False,False,False,False,False,False,True,False,9.399999999999975,39494.0,0
93,False,False,False,False,False,False,False,False,True,9.399999999999975,63465.8,0
96,False,False,False,False,False,False,False,True,False,9.400000000000034,47987.3,0
98,False,False,False,False,False,False,False,True,False,9.5,64287.99999999999,0
100,False,False,False,False,False,False,False,True,False,9.400000000000034,74448.0,0
102,False,False,False,False,False,False,False,False,True,9.5,73134.1,0
105,False,False,False,False,False,False,False,False,True,9.400000000000034,61171.3,0
108,False,False,False,False,False,False,False,True,False,9.400000000000034,68915.6,0
110,False,False,False,False,False,False,False,True,False,9.400000000000034,60942.0,0
112,False,False,False,False,False,False,True,False,False,9.399999999999975,55187.0,0
117,False,False,False,False,False,False,False,True,False,9.399999999999975,66887.59999999999,0
119,False,False,False,False,False,False,False,True,False,9.399999999999975,75647.0,0
121,False,False,False,False,False,False,False,True,False,9.5,48355.3,0
123,False,False,False,False,False,False,False,True,False,9.399999999999975,62275.2,0
125,False,False,False,False,False,False,False,False,True,9.399999999999975,73142.09999999999,0
128,False,False,False,False,False,False,False,True,False,9.399999999999975,66700.8,0
130,False,False,False,False,False,False,True,False,False,9.399999999999975,66102.4,0
135,False,False,False,False,False,False,False,True,False,9.300000000000011,70354.5,0
137,False,False,False,False,False,False,False,True,False,9.5,62581.2,0
141,False,False,False,False,False,False,False,True,False,9.400000000000034,62843.2,0
143,False,False,False,False,False,False,False,True,False,9.399999999999975,62184.600000000006,0
145,False,False,False,False,False,False,False,True,False,9.5,60061.600000000006,0
147,False,False,False,False,False,False,True,False,False,9.5,65704.5,0
152,False,False,False,False,False,False,False,True,False,9.400000000000034,55465.5,0
154,False,False,False,False,False,False,False,True,False,9.5,72618.0,0
156,False,False,False,False,False,False,False,True,False,9.699999999999989,60648.0,0
158,False,False,False,False,False,False,False,True,False,9.600000000000025,58248.0,0
160,False,False,False,False,False,False,True,False,False,9.699999999999989,57172.6,0
165,False,False,False,False,False,False,False,True,False,9.699999999999989,70678.8,0
167,False,False,False,False,False,False,False,True,False,9.699999999999989,49062.600000000006,0
169,False,False,False,False,False,False,False,True,False,9.600000000000025,52682.5,0
171,False,False,False,False,False,False,False,True,False,9.699999999999989,60533.4,0
173,False,False,False,False,False,False,False,True,False,9.599999999999966,74424.59999999999,0
175,False,False,False,False,False,False,False,False,True,9.5,62626.2,0
178,False,False,False,False,False,False,False,True,False,9.5,66364.8,0
180,False,False,False,False,False,False,False,False,True,9.5,70800.0,0
183,False,False,False,False,False,False,False,True,False,9.5,72079.9,0
185,False,False,False,False,False,False,False,False,True,9.5,53093.7,0
188,False,False,False,False,False,False,False,False,True,9.5,70039.8,0
191,False,False,False,False,False,False,False,False,True,9.5,53629.6,0
194,False,False,False,False,False,False,False,False,True,9.5,65980.8,0
197,False,False,False,False,False,False,False,False,True,9.5,52229.100000000006,0
200,False,False,False,False,False,False,False,True,False,9.399999999999975,45362.9,0
202,False,False,False,False,False,False,False,True,False,9.400000000000034,38188.8,0
204,False,False,False,False,False,False,False,True,False,9.5,62834.0,0
206,False,False,False,False,False,False,False,True,False,9.5,64238.4,0
210,False,False,False,False,False,False,False,True,False,9.400000000000034,50357.3,0
212,False,False,False,False,False,False,False,False,True,9.5,52667.4,0
215,False,False,False,False,False,False,False,True,False,9.5,67367.2,0
0,False,False,False,False,False,False,False,True,False,9.399999999999975,62512.8,0
2,False,False,False,False,False,False,False,False,True,9.5,51904.2,0
5,False,False,False,False,False,False,False,False,True,9.399999999999975,58790.49999999999,0
8,False,False,False,False,False,False,False,False,True,9.399999999999975,60061.5,0
11,False,False,False,False,False,False,False,True,False,9.399999999999975,66458.0,0
13,False,False,False,False,False,False,False,False,True,9.400000000000034,59159.1,0
16,False,False,False,False,False,False,True,False,False,9.300000000000011,63133.2,0
21,False,False,False,False,False,False,False,True,False,9.399999999999975,39938.7,0
23,False,False,False,False,False,False,False,False,True,9.399999999999975,51666.0,0
26,False,False,False,False,False,False,False,True,False,9.399999999999975,60400.2,0
28,False,False,False,False,False,False,False,False,True,9.5,53584.0,0
31,False,False,False,False,False,False,True,False,False,9.600000000000025,82992.0,0
36,False,False,False,False,False,False,False,True,False,9.600000000000025,43185.8,0
38,False,False,False,False,False,False,True,False,False,9.5,63129.99999999999,0
43,False,False,False,False,False,False,True,False,False,9.5,45100.0,0
48,False,False,False,False,False,False,False,True,False,9.400000000000034,76605.6,0
50,False,False,False,False,False,False,False,True,False,9.399999999999975,47837.9,0
52,False,False,False,False,False,False,False,True,False,9.299999999999956,68437.2,0
54,False,False,False,False,False,False,False,False,True,9.5,71441.8,0
57,False,False,False,False,False,False,False,True,False,9.400000000000034,75949.6,0
59,False,False,False,False,False,False,False,True,False,9.400000000000034,61240.8,0
61,False,False,False,False,False,False,False,True,False,9.5,55525.8,0
63,False,False,False,False,False,False,False,False,True,9.400000000000034,54183.2,0
66,False,False,False,False,False,False,False,True,False,9.300000000000011,68176.2,0
68,False,False,False,False,False,False,False,True,False,9.399999999999975,69768.2,0
70,False,False,False,False,False,False,True,False,False,9.399999999999975,57169.4,0
75,False,False,False,False,False,False,False,True,False,9.5,60223.1,0
77,False,False,False,False,False,False,False,True,False,9.600000000000025,52094.0,0
79,False,False,False,False,False,False,False,False,True,9.5,60193.8,0
82,False,False,False,False,False,False,False,False,True,9.599999999999966,65797.5,0
85,False,False,False,False,False,False,False,True,False,9.600000000000025,65223.9,0
87,False,False,False,False,False,False,False,True,False,9.600000000000025,68748.0,0
89,False,False,False,False,False,False,False,True,False,9.599999999999966,60403.2,0
91,False,False,False,False,False,False,False,True,False,9.599999999999966,66642.5,0
93,False,False,False,False,False,False,False,True,False,9.699999999999989,51009.4,0
95,False,False,False,False,False,False,True,False,False,9.599999999999966,65285.99999999999,0
100,False,False,False,False,False,False,False,True,False,9.600000000000025,54948.6,0
102,False,False,False,False,False,False,False,True,False,9.5,41000.5,0
104,False,False,False,False,False,False,False,True,False,9.5,65190.00000000001,0
106,False,False,False,False,False,False,False,True,False,9.5,62515.2,0
108,False,False,False,False,False,False,False,False,True,9.400000000000034,61644.6,0
111,False,False,False,False,False,False,False,True,False,9.5,49056.0,0
113,False,False,False,False,False,False,False,True,False,9.5,64320.8,0
115,False,False,False,False,False,False,False,False,True,9.400000000000034,59380.600000000006,0
118,False,False,False,False,False,False,False,True,False,9.400000000000034,57908.99999999999,0
120,False,False,False,False,False,False,True,False,False,9.300000000000011,56165.2,0
125,False,False,False,False,False,False,False,False,True,9.300000000000011,58478.2,0
128,False,False,False,False,False,False,False,True,False,9.400000000000034,54646.8,0
130,False,False,False,False,False,False,False,True,False,9.5,55820.7,0
132,False,False,False,False,False,False,False,True,False,9.600000000000025,61459.2,0
134,False,False,False,False,False,False,False,True,False,9.699999999999989,62481.9,0
136,False,False,False,False,False,False,False,False,True,9.699999999999989,69384.0,0
139,False,False,False,False,False,False,False,False,True,9.5,53923.5,0
142,False,False,False,False,False,False,False,False,True,9.5,61834.2,0
145,False,False,False,False,False,False,False,False,True,9.5,51318.4,0
148,False,False,False,False,False,False,False,True,False,9.5,65018.2,0
150,False,False,False,False,False,False,False,False,True,9.600000000000025,60873.6,0
153,False,False,False,False,False,False,False,False,True,9.5,58453.5,0
156,False,False,False,False,False,False,False,True,False,9.400000000000034,77084.90000000001,0
158,False,False,False,False,False,False,False,True,False,9.399999999999975,60960.6,0
