Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Machine Failure(2),Machine Failure
1443,43.9,137,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1580,35.8,140,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1825,24.6,142,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1469,48.2,144,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1493,38.4,146,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1598,29.4,148,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1450,37.2,151,False,False,False,False,False,False,True,False,False,10.699999999999989,0,0
1632,37.5,156,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1980,20.3,159,False,False,False,False,False,False,False,False,True,10.799999999999956,0,0
1474,43.7,162,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1540,37.1,164,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1609,38.9,166,False,False,False,False,False,False,False,False,True,10.799999999999956,0,0
1467,42.8,169,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1492,39.4,171,False,False,False,False,False,False,False,True,False,10.799999999999956,0,0
1493,46.1,173,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1500,39.9,175,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1477,36.6,177,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1342,49.1,179,False,False,False,False,False,False,False,True,False,10.799999999999956,0,0
1538,34.3,181,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1337,58.1,184,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1417,41.8,186,False,False,False,False,False,False,False,True,False,10.599999999999966,0,0
1383,46.2,188,False,False,False,False,False,False,False,True,False,10.600000000000025,0,0
1440,42.4,190,False,False,False,False,False,False,False,False,True,10.600000000000025,0,0
1579,34.4,193,False,False,False,False,False,False,False,True,False,10.599999999999966,0,0
1441,40.0,195,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1530,35.9,197,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1705,26.0,200,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1435,43.0,202,False,False,False,False,False,False,True,False,False,10.800000000000011,0,0
1369,52.0,214,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1662,31.3,0,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1553,33.5,2,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1536,34.6,4,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1548,46.6,7,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1706,30.9,9,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1366,45.5,11,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1440,35.9,13,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1685,28.1,15,False,False,False,False,False,False,False,False,True,10.899999999999975,0,0
1444,44.0,18,False,False,False,False,False,False,False,False,True,10.900000000000034,0,0
1395,48.7,21,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1483,38.8,23,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1403,44.3,25,False,False,False,False,False,False,False,False,True,10.899999999999975,0,0
1793,23.9,28,False,False,False,False,False,False,True,False,False,10.899999999999975,0,0
1723,28.8,33,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1386,41.0,35,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1585,46.2,37,False,False,False,False,False,False,True,False,False,10.800000000000011,0,0
1731,27.7,42,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1519,37.7,45,False,False,False,False,False,False,False,True,False,11.0,0,0
1896,24.4,47,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
2358,14.9,49,False,False,False,False,False,False,False,True,False,11.0,0,0
1341,51.9,51,False,False,False,False,False,False,False,False,True,11.0,0,0
1550,37.0,54,False,False,False,False,False,False,False,True,False,11.0,0,0
1309,61.5,56,False,False,False,False,False,False,False,True,False,11.0,0,0
1599,32.9,58,False,False,False,False,False,False,False,False,True,11.099999999999966,0,0
1343,40.0,61,False,False,False,False,False,False,False,True,False,11.0,0,0
1378,39.9,63,False,False,False,False,False,False,False,True,False,11.0,0,0
1603,34.6,65,False,False,False,False,False,False,False,True,False,11.0,0,0
1664,28.1,67,False,False,False,False,False,False,False,True,False,11.0,0,0
1488,37.4,69,False,False,False,False,False,False,False,True,False,11.099999999999966,0,0
1370,50.5,71,False,False,False,False,False,False,False,False,True,11.099999999999966,0,0
1545,34.3,74,False,False,False,False,False,False,False,True,False,11.199999999999989,0,0
1566,31.4,76,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1820,24.6,79,False,False,False,False,False,False,False,True,False,11.200000000000044,0,0
1901,22.1,81,False,False,False,False,False,False,False,False,True,11.200000000000044,0,0
1638,32.2,84,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1521,38.2,87,False,False,False,False,False,False,False,False,True,11.099999999999966,0,0
1864,23.1,90,False,False,False,False,False,False,True,False,False,11.099999999999966,0,0
1430,41.9,95,False,False,False,False,False,False,False,True,False,11.0,0,0
1686,34.5,97,False,False,False,False,False,False,False,False,True,11.099999999999966,0,0
1326,57.2,100,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1805,25.6,103,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1453,45.8,105,False,False,False,False,False,False,True,False,False,11.100000000000025,0,0
1863,26.0,110,False,False,False,False,False,False,False,False,True,11.199999999999989,0,0
1576,35.3,113,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1419,39.7,115,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1833,25.2,117,False,False,False,False,False,False,False,True,False,11.199999999999989,0,0
2182,17.3,119,False,False,False,False,False,False,True,False,False,11.199999999999989,0,0
1656,30.3,124,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1351,56.6,126,False,False,False,False,False,False,False,True,False,11.099999999999966,0,0
1790,30.3,128,False,False,False,False,False,False,True,False,False,11.099999999999966,0,0
1678,28.1,133,False,False,False,False,False,False,False,False,True,11.0,0,0
1427,45.2,136,False,False,False,False,False,False,False,True,False,11.099999999999966,0,0
1429,54.0,138,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1770,27.2,140,False,False,False,False,False,False,True,False,False,10.900000000000034,0,0
1689,31.2,145,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1554,41.3,147,False,False,False,False,False,False,False,False,True,10.900000000000034,0,0
1506,36.0,150,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1474,44.3,152,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1762,26.1,154,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1566,35.7,156,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1554,42.4,158,False,False,False,False,False,False,True,False,False,10.800000000000011,0,0
1869,25.4,163,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1527,35.1,165,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1309,49.6,167,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1541,35.7,169,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1365,54.0,174,False,False,False,False,False,False,True,False,False,10.799999999999956,0,0
1428,43.7,179,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1681,27.6,181,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1662,26.9,183,False,False,False,False,False,False,False,False,True,10.799999999999956,0,0
1989,20.3,186,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1747,29.0,188,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1765,31.1,191,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1568,34.4,194,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1709,30.6,196,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1370,58.8,199,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1458,45.7,202,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1712,30.9,204,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1642,36.9,206,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1468,49.8,0,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1477,52.3,2,False,False,False,False,False,False,True,False,False,10.800000000000011,0,0
1446,53.5,7,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1653,31.4,9,False,False,False,False,False,False,True,False,False,10.899999999999975,0,0
1494,38.2,14,False,False,False,False,False,False,False,True,False,11.0,0,0
1490,41.0,16,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1550,47.8,18,False,False,False,False,False,False,False,False,True,10.900000000000034,0,0
1677,34.9,21,False,False,False,False,False,False,False,False,True,10.899999999999975,0,0
1854,21.8,24,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1662,30.3,26,False,False,False,False,False,False,False,False,True,11.0,0,0
1440,38.8,29,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1513,39.7,32,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1389,49.0,34,False,False,False,False,False,False,False,False,True,11.0,0,0
1351,51.0,37,False,False,False,False,False,False,False,True,False,11.0,0,0
1482,38.3,39,False,False,False,False,False,False,False,False,True,11.0,0,0
1744,28.5,42,False,False,False,False,False,False,False,True,False,11.0,0,0
1476,39.0,44,False,False,False,False,False,False,False,True,False,11.099999999999966,0,0
1444,48.2,46,False,False,False,False,False,False,False,False,True,11.0,0,0
1659,32.1,49,False,False,False,False,False,False,True,False,False,11.099999999999966,0,0
1475,46.6,54,False,False,False,False,False,False,False,False,True,11.099999999999966,0,0
1526,42.1,57,False,False,False,False,False,False,False,True,False,11.0,0,0
1675,29.5,59,False,False,False,False,False,False,False,False,True,11.0,0,0
1525,38.7,62,False,False,False,False,False,False,False,True,False,11.0,0,0
1396,45.9,64,False,False,False,False,False,False,False,True,False,11.0,0,0
1580,41.2,66,False,False,False,False,False,False,False,True,False,11.0,0,0
1462,42.8,68,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1426,50.4,70,False,False,False,False,False,False,False,True,False,11.0,0,0
1569,34.2,72,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1477,40.7,74,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1761,27.2,76,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1486,45.9,78,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1664,30.1,81,False,False,False,False,False,False,False,True,False,11.0,0,0
1576,32.7,83,False,False,False,False,False,False,False,True,False,11.0,0,0
1463,46.7,85,False,False,False,False,False,False,True,False,False,11.0,0,0
1585,42.0,90,False,False,False,False,False,False,False,False,True,11.0,0,0
1479,45.7,93,False,False,False,False,False,False,False,True,False,11.0,0,0
1449,40.2,95,False,False,False,False,False,False,False,True,False,11.0,0,0
1404,50.3,97,False,False,False,False,False,False,True,False,False,11.100000000000025,0,0
1694,29.1,102,False,False,False,False,False,False,False,True,False,11.0,0,0
1731,28.4,104,False,False,False,False,False,False,False,True,False,11.0,0,0
1522,37.0,106,False,False,False,False,False,False,False,True,False,11.0,0,0
1536,36.9,108,False,False,False,False,False,False,False,True,False,11.0,0,0
1373,39.9,110,False,False,False,False,False,False,False,True,False,11.0,0,0
1597,36.4,112,False,False,False,False,False,False,False,True,False,11.0,0,0
1678,34.2,114,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1452,42.6,116,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1447,41.6,118,False,False,False,False,False,False,False,False,True,11.0,0,0
1574,37.1,121,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1528,40.0,123,False,False,False,False,False,False,False,True,False,11.0,0,0
1688,27.2,125,False,False,False,False,False,False,False,True,False,11.0,0,0
1393,40.4,127,False,False,False,False,False,False,False,True,False,11.0,0,0
1429,50.5,129,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1347,57.0,132,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1553,40.5,135,False,False,False,False,False,False,False,True,False,11.0,0,0
1260,53.6,137,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1546,33.8,139,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1596,36.0,141,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1340,57.4,143,False,False,False,False,False,False,False,True,False,11.0,0,0
1369,54.8,145,False,False,False,False,False,False,False,False,True,10.899999999999975,0,0
1462,52.3,148,False,False,False,False,False,False,False,True,False,11.0,0,0
1487,46.2,150,False,False,False,False,False,False,True,False,False,11.0,0,0
1510,35.5,155,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1671,28.0,158,False,False,False,False,False,False,True,False,False,11.0,0,0
1612,30.0,163,False,False,False,False,False,False,False,False,True,11.0,0,0
1509,39.7,166,False,False,False,False,False,False,False,False,True,11.0,0,0
1415,47.3,169,False,False,False,False,False,False,False,True,False,11.0,0,0
2384,14.4,171,False,False,False,False,False,False,False,True,False,11.0,0,0
1326,62.4,173,False,False,False,False,False,False,False,True,False,11.0,0,0
1390,53.4,175,False,False,False,False,False,False,False,False,True,11.0,0,0
1392,41.2,178,False,False,False,False,False,False,False,False,True,11.099999999999966,0,0
1385,44.4,181,False,False,False,False,False,False,True,False,False,11.199999999999989,0,0
1896,24.5,186,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1474,46.8,188,False,False,False,False,False,False,False,True,False,11.0,0,0
1388,45.6,190,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1715,27.2,193,False,False,False,False,False,False,False,True,False,11.199999999999989,0,0
1650,32.2,195,False,False,False,False,False,False,True,False,False,11.099999999999966,0,0
1518,40.4,2,False,False,False,False,False,False,False,True,False,11.099999999999966,0,0
1504,43.0,4,False,False,False,False,False,False,False,True,False,11.200000000000044,0,0
1340,56.9,6,False,False,False,False,False,False,False,True,False,11.199999999999989,0,0
1435,44.7,8,False,False,False,False,False,False,True,False,False,11.200000000000044,0,0
1507,36.9,13,False,False,False,False,False,False,False,True,False,11.200000000000044,0,0
1521,36.1,15,False,False,False,False,False,False,False,True,False,11.200000000000044,0,0
1576,45.0,17,False,False,False,False,False,False,False,False,True,11.199999999999989,0,0
1543,36.6,20,False,False,False,False,False,False,False,True,False,11.200000000000044,0,0
1665,36.6,22,False,False,False,False,False,False,False,True,False,11.199999999999989,0,0
1442,50.3,24,False,False,False,False,False,False,False,True,False,11.200000000000044,0,0
1629,29.0,26,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1379,47.3,28,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1502,40.2,30,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1595,32.0,32,False,False,False,False,False,False,False,True,False,11.200000000000044,0,0
1439,38.5,34,False,False,False,False,False,False,False,False,True,11.0,0,0
1970,21.6,37,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1562,35.8,40,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1530,40.9,42,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1393,40.6,45,False,False,False,False,False,False,False,True,False,11.0,0,0
1532,37.6,47,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1607,37.7,49,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1469,49.0,51,False,False,False,False,False,False,False,False,True,10.900000000000034,0,0
1538,37.6,54,False,False,False,False,False,False,False,False,True,10.900000000000034,0,0
1613,31.4,57,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1602,32.1,59,False,False,False,False,False,False,False,False,True,10.900000000000034,0,0
1404,44.2,62,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1548,36.9,64,False,False,False,False,False,False,False,True,False,11.0,0,0
1559,35.2,66,False,False,False,False,False,False,False,True,False,11.0,0,0
1621,36.1,68,False,False,False,False,False,False,False,True,False,11.0,0,0
1579,32.9,70,False,False,False,False,False,False,False,True,False,11.0,0,0
1547,44.0,72,False,False,False,False,False,False,False,False,True,11.0,0,0
1386,48.6,75,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1406,40.9,77,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1393,55.9,79,False,False,False,False,False,False,False,False,True,11.0,0,0
2456,13.9,82,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1409,49.1,85,False,False,False,False,False,False,False,False,True,11.0,0,0
1390,53.9,88,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1679,32.4,90,False,False,False,False,False,False,False,True,False,11.0,0,0
1508,37.1,92,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1681,31.7,94,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1469,43.7,96,False,False,False,False,False,False,True,False,False,11.100000000000025,0,0
1421,49.6,101,False,False,False,False,False,False,False,True,False,11.0,0,0
1354,50.2,103,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1350,57.0,105,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1282,58.1,108,False,False,False,False,False,False,False,True,False,11.099999999999966,0,0
1675,30.0,110,False,False,False,False,False,False,False,False,True,11.199999999999989,0,0
1525,38.5,113,False,False,False,False,False,False,False,False,True,11.100000000000025,0,0
1382,43.9,116,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1450,46.8,118,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1820,23.6,120,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1822,23.5,122,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1473,44.3,124,False,False,False,False,False,False,False,True,False,11.100000000000025,0,0
1572,37.5,126,False,False,False,False,False,False,False,False,True,11.0,0,0
2042,17.8,129,False,False,False,False,False,False,False,False,True,10.899999999999975,0,0
1922,22.6,132,False,False,False,False,False,False,False,True,False,11.0,0,0
1539,36.5,134,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1350,52.0,136,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1403,45.1,138,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1904,20.3,140,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1592,35.2,142,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1556,31.6,145,False,False,False,False,False,False,False,True,False,10.599999999999966,0,0
1811,25.4,147,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1456,41.2,150,False,False,False,False,False,False,False,False,True,10.600000000000025,0,0
1436,51.9,153,False,False,False,False,False,False,True,False,False,10.600000000000025,0,0
1362,49.6,158,False,False,False,False,False,False,False,False,True,10.599999999999966,0,0
1683,29.1,161,False,False,False,False,False,False,False,True,False,10.599999999999966,0,0
1269,60.9,163,False,False,False,False,False,False,False,False,True,10.5,0,0
1454,49.0,166,False,False,False,False,False,False,False,True,False,10.5,0,0
1767,27.3,168,False,False,False,False,False,False,False,True,False,10.5,0,0
1708,27.3,170,False,False,False,False,False,False,False,True,False,10.599999999999966,0,0
1862,27.0,172,False,False,False,False,False,False,False,True,False,10.599999999999966,0,0
1695,30.7,174,False,False,False,False,False,False,False,True,False,10.599999999999966,0,0
1488,40.6,176,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1657,32.2,179,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1823,25.9,181,False,False,False,False,False,False,True,False,False,10.699999999999989,0,0
1651,28.8,186,False,False,False,False,False,False,False,False,True,10.900000000000034,0,0
1533,36.1,189,False,False,False,False,False,False,False,False,True,10.899999999999975,0,0
1508,40.5,192,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1616,31.1,195,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1651,31.5,197,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1569,35.2,199,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1296,58.7,201,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1379,43.2,0,False,False,False,False,False,False,True,False,False,10.699999999999989,0,0
1694,28.0,5,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1377,57.8,8,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1470,38.4,10,False,False,False,False,False,False,True,False,False,10.699999999999989,0,0
1404,47.0,15,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1593,40.1,18,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1526,36.9,20,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1390,49.7,23,False,False,False,False,False,False,False,False,True,10.599999999999966,0,0
1737,25.5,26,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1362,57.3,28,False,False,False,False,False,False,False,True,False,10.600000000000025,0,0
1666,31.5,30,False,False,False,False,False,False,False,True,False,10.600000000000025,0,0
1354,60.9,32,False,False,False,False,False,False,False,True,False,10.600000000000025,0,0
1302,60.4,34,False,False,False,False,False,False,False,True,False,10.600000000000025,0,0
1991,20.5,36,False,False,False,False,False,False,False,True,False,10.5,0,0
1353,54.1,38,False,False,False,False,False,False,False,True,False,10.400000000000034,0,0
1520,35.7,40,False,False,False,False,False,False,True,False,False,10.5,0,0
1428,54.9,45,False,False,False,False,False,False,False,True,False,10.5,0,0
1605,29.4,47,False,False,False,False,False,False,False,True,False,10.5,0,0
1691,30.3,49,False,False,False,False,False,False,False,True,False,10.599999999999966,0,0
1447,48.4,51,False,False,False,False,False,False,False,True,False,10.5,0,0
1606,39.9,53,False,False,False,False,False,False,True,False,False,10.600000000000025,0,0
1645,28.2,58,False,False,False,False,False,False,False,False,True,10.600000000000025,0,0
1470,43.3,61,False,False,False,False,False,False,True,False,False,10.600000000000025,0,0
1336,45.0,66,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1414,44.3,68,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1802,27.5,71,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1683,31.7,74,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1410,47.6,76,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1605,32.0,79,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1709,28.1,81,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1444,53.1,83,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1367,45.0,85,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1418,44.2,87,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1353,57.8,89,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1643,34.1,91,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1437,38.0,93,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1437,36.2,95,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1413,47.9,97,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1524,39.1,100,False,False,False,False,False,False,True,False,False,10.800000000000011,0,0
1479,43.4,105,False,False,False,False,False,False,False,False,True,10.799999999999956,0,0
1313,50.6,108,False,False,False,False,False,False,False,True,False,10.799999999999956,0,0
1335,50.4,110,False,False,False,False,False,False,False,False,True,10.799999999999956,0,0
1367,41.9,113,False,False,False,False,False,False,False,True,False,10.799999999999956,0,0
1459,50.3,115,False,False,False,False,False,False,False,False,True,10.799999999999956,0,0
1804,25.1,118,False,False,False,False,False,False,False,False,True,10.799999999999956,0,0
1491,38.3,121,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1537,43.0,123,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1646,30.2,125,False,False,False,False,False,False,True,False,False,10.800000000000011,0,0
1783,28.3,130,False,False,False,False,False,False,False,False,True,10.899999999999975,0,0
1395,49.8,133,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1423,48.0,135,False,False,False,False,False,False,False,True,False,10.700000000000044,0,0
1562,37.6,137,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1549,40.8,139,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1540,43.2,141,False,False,False,False,False,False,False,True,False,11.0,0,0
1573,33.6,143,False,False,False,False,False,False,True,False,False,10.899999999999975,0,0
1418,45.1,148,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1565,33.7,150,False,False,False,False,False,False,False,False,True,10.899999999999975,0,0
1569,41.0,153,False,False,False,False,False,False,False,True,False,11.0,0,0
1417,41.2,155,False,False,False,False,False,False,True,False,False,10.899999999999975,0,0
1480,38.1,160,False,False,False,False,False,False,False,True,False,11.0,0,0
1364,44.5,162,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1911,21.5,164,False,False,False,False,False,False,False,True,False,10.899999999999975,0,0
1409,43.1,166,False,False,False,False,False,False,False,True,False,10.900000000000034,0,0
1335,53.5,168,False,False,False,False,False,False,False,True,False,10.800000000000011,0,0
1512,38.1,170,False,False,False,False,False,False,False,False,True,10.800000000000011,0,0
1447,40.2,173,False,False,False,False,False,False,False,True,False,10.799999999999956,0,0
1537,37.6,175,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1510,40.8,177,False,False,False,False,False,False,False,False,True,10.699999999999989,0,0
1677,31.2,180,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
1504,33.7,182,False,False,False,False,False,False,False,True,False,10.699999999999989,0,0
2051,19.0,184,False,False,False,False,False,False,True,False,False,10.600000000000025,0,0
1474,41.3,189,False,False,False,False,False,False,False,True,False,10.600000000000025,0,0
1507,36.1,191,False,False,False,False,False,False,False,False,True,10.600000000000025,0,0
1496,37.9,194,False,False,False,False,False,False,False,True,False,10.5,0,0
1921,22.0,196,False,False,False,False,False,False,False,False,True,10.5,0,0
1450,40.5,199,False,False,False,False,False,False,False,True,False,10.5,0,0
1402,44.8,201,False,False,False,False,False,False,False,True,False,10.5,0,0
1501,50.0,203,False,False,False,False,False,False,False,True,False,10.5,0,0
1725,31.9,205,False,False,False,False,False,False,False,True,False,10.399999999999975,0,0
1500,40.3,207,False,False,False,False,False,False,True,False,False,10.399999999999975,0,0
1531,30.8,212,False,False,False,False,False,False,True,False,False,10.5,0,0
1458,44.8,217,False,False,False,False,False,False,False,True,False,10.5,0,0
1577,37.1,0,False,False,False,False,False,False,True,False,False,10.5,0,0
1363,46.1,5,False,False,False,False,False,False,False,False,True,10.599999999999966,0,0
1706,31.8,8,False,False,False,False,False,False,True,False,False,10.599999999999966,0,0
1391,50.4,13,False,False,False,False,False,False,False,False,True,10.5,0,0
1616,33.7,16,False,False,False,False,False,False,False,True,False,10.600000000000025,0,0
1442,47.0,18,False,False,False,False,False,False,False,True,False,10.600000000000025,0,0
1626,40.4,20,False,False,False,False,False,False,False,False,True,10.600000000000025,0,0
1426,42.6,23,False,False,False,False,False,False,False,False,True,10.5,0,0
1436,49.1,26,False,False,False,False,False,False,False,True,False,10.5,0,0
1599,36.2,28,False,False,False,False,False,False,False,False,True,10.5,0,0
2186,17.8,31,False,False,False,False,False,False,False,True,False,10.5,0,0
1645,30.4,33,False,False,False,False,False,False,False,True,False,10.5,0,0
1780,27.9,35,False,False,False,False,False,False,False,True,False,10.5,0,0
1345,44.3,37,False,False,False,False,False,False,False,True,False,10.600000000000025,0,0
1607,31.9,39,False,False,False,False,False,False,False,False,True,10.600000000000025,0,0
1708,28.0,42,False,False,False,False,False,False,False,True,False,10.599999999999966,0,0
1270,52.7,44,False,False,False,False,False,False,False,True,False,10.599999999999966,0,0
1646,25.4,46,False,False,False,False,False,False,False,False,True,10.599999999999966,0,0
1407,45.1,49,False,False,False,False,False,False,False,True,False,10.5,0,0
